ObjectId,Join_Count,TARGET_FID,longitude,longitude_bnds,latitude,latitude_bnds,time (YYYYMMDDHHMMSS),time_bnds (YYYYMMDDHHMMSS),altitude (km),alt_bnds (km),xco2 (Moles Mole^{-1}),OBJECTID,County Name,State Name,STATE_FIPS,CNTY_FIPS,FIPS,Population (2017),Pop. per Sq. Mi.,POP2010,Population per Sq. Mi.,WHITE,BLACK,AMERI_ES,ASIAN,HAWN_PI,HISPANIC,OTHER,MULT_RACE,MALES,FEMALES,AGE_UNDER5,AGE_5_9,AGE_10_14,AGE_15_19,AGE_20_24,AGE_25_34,AGE_35_44,AGE_45_54,AGE_55_64,AGE_65_74,AGE_75_84,AGE_85_UP,MED_AGE,MED_AGE_M,MED_AGE_F,HOUSEHOLDS,AVE_HH_SZ,HSEHLD_1_M,HSEHLD_1_F,MARHH_CHD,MARHH_NO_C,MHH_CHILD,FHH_CHILD,FAMILIES,AVE_FAM_SZ,HSE_UNITS,VACANT,OWNER_OCC,RENTER_OCC,NO_FARMS12,AVE_SIZE12,CROP_ACR12,AVE_SALE12,SQMI,Shape_Leng,Shape__Area,Shape__Length,x,y
40,1,173,-84.35012341,-84.4746351242:-84.2256116867,32.98824689,32.8644306261:33.1120631573,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1259,Upson,Georgia,13,293,13293,26740,81.60000000,27153,82.90000000,18693,7590,76,127,9,588,323,335,13024,14129,1691,1685,1812,2001,1579,3017,3489,4057,3570,2434,1304,514,40.30000000,38.40000000,41.90000000,10716,2.49000000,1228,1706,1956,2948,307,1191,7382,3.00000000,12161,1445,7156,3560,296.00000000,151.00000000,8204.00000000,77772.00000000,327.57000000,1.45725141,1206292819.82031250,176305.77737725,-84.3501234050504,32.9882468914694
41,1,223,-87.33840466,-87.4629163742:-87.2138929367,30.51192158,30.3881053143:30.6357378455,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,398,Escambia,Florida,12,033,12033,317676,475.40000000,297619,445.40000000,204993,68282,2623,8174,430,14061,3740,9377,147119,150500,18787,17210,17092,23216,26402,38116,34012,43194,36661,23484,14116,5329,37.40000000,35.40000000,39.50000000,116238,2.41000000,14850,18784,18834,30583,3046,12348,74040,2.96000000,136703,20465,75418,40820,729.00000000,102.00000000,40133.00000000,58375.00000000,668.25000000,5.11902212,2348657985.08398438,601405.10578756,-87.3384046550766,30.5119215798839
42,1,224,-87.33840466,-87.4629163742:-87.2138929367,30.75955411,30.6357378455:30.8833703766,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,398,Escambia,Florida,12,033,12033,317676,475.40000000,297619,445.40000000,204993,68282,2623,8174,430,14061,3740,9377,147119,150500,18787,17210,17092,23216,26402,38116,34012,43194,36661,23484,14116,5329,37.40000000,35.40000000,39.50000000,116238,2.41000000,14850,18784,18834,30583,3046,12348,74040,2.96000000,136703,20465,75418,40820,729.00000000,102.00000000,40133.00000000,58375.00000000,668.25000000,5.11902212,2348657985.08398438,601405.10578756,-87.3384046550766,30.7595541113741
43,1,225,-87.33840466,-87.4629163742:-87.2138929367,31.00718664,30.8833703766:31.1310029078,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1173,Escambia,Alabama,01,053,01053,38596,40.50000000,38319,40.20000000,23784,12220,1288,92,12,718,343,580,19766,18553,2385,2379,2391,2553,2227,5019,5239,5586,4728,3384,1814,614,39.10000000,38.00000000,40.50000000,14157,2.48000000,1693,2234,2662,3870,385,1653,9705,3.01000000,16486,2329,10285,3872,454.00000000,236.00000000,47671.00000000,89991.00000000,953.13000000,2.50296913,3379420496.44921875,289922.04096479,-87.3384046550766,31.0071866425716
44,1,226,-87.33840466,-87.4629163742:-87.2138929367,31.25481917,31.1310029078:31.378635439,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1173,Escambia,Alabama,01,053,01053,38596,40.50000000,38319,40.20000000,23784,12220,1288,92,12,718,343,580,19766,18553,2385,2379,2391,2553,2227,5019,5239,5586,4728,3384,1814,614,39.10000000,38.00000000,40.50000000,14157,2.48000000,1693,2234,2662,3870,385,1653,9705,3.01000000,16486,2329,10285,3872,454.00000000,236.00000000,47671.00000000,89991.00000000,953.13000000,2.50296913,3379420496.44921875,289922.04096479,-87.3384046550766,31.2548191735581
45,1,227,-87.33840466,-87.4629163742:-87.2138929367,31.50245170,31.378635439:31.6262679702,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1174,Monroe,Alabama,01,099,01099,22089,21.40000000,23068,22.30000000,12718,9614,260,67,9,220,66,334,11109,11959,1382,1532,1782,1821,1172,2418,2873,3391,3079,1984,1186,448,40.10000000,38.20000000,41.50000000,9214,2.48000000,1182,1341,1805,2524,231,1131,6410,3.01000000,11333,2119,7077,2137,480.00000000,293.00000000,53898.00000000,92662.00000000,1034.35000000,2.83678452,3701903441.26562500,338064.87357437,-87.3384046550766,31.502451704519
46,1,228,-87.33840466,-87.4629163742:-87.2138929367,31.75008424,31.6262679702:31.8739005014,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1174,Monroe,Alabama,01,099,01099,22089,21.40000000,23068,22.30000000,12718,9614,260,67,9,220,66,334,11109,11959,1382,1532,1782,1821,1172,2418,2873,3391,3079,1984,1186,448,40.10000000,38.20000000,41.50000000,9214,2.48000000,1182,1341,1805,2524,231,1131,6410,3.01000000,11333,2119,7077,2137,480.00000000,293.00000000,53898.00000000,92662.00000000,1034.35000000,2.83678452,3701903441.26562500,338064.87357437,-87.3384046550766,31.7500842356894
47,1,229,-87.33840466,-87.4629163742:-87.2138929367,31.99771677,31.8739005014:32.1215330325,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1176,Wilcox,Alabama,01,131,01131,11298,12.50000000,11670,12.90000000,3126,8465,14,4,1,72,9,51,5518,6152,712,870,970,936,607,1239,1350,1664,1570,971,552,229,38.80000000,36.20000000,41.00000000,4484,2.58000000,607,666,672,956,133,819,3110,3.17000000,5649,1165,3583,901,316.00000000,379.00000000,22316.00000000,0.00000000,907.45000000,2.68111753,3276969358.60937500,317936.56011751,-87.3384046550766,31.997716767269
48,1,230,-87.33840466,-87.4629163742:-87.2138929367,32.24534930,32.1215330325:32.3691655637,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1175,Dallas,Alabama,01,047,01047,41394,41.70000000,43820,44.10000000,12769,30423,85,149,11,309,84,299,20244,23576,3197,3097,3271,3343,2705,4989,5021,6514,5518,3530,1922,713,37.60000000,35.80000000,39.00000000,17064,2.52000000,2283,2831,2412,3555,393,3187,11440,3.14000000,20208,3144,10653,6411,506.00000000,504.00000000,76806.00000000,138800.00000000,993.72000000,3.13644340,3614845469.87109375,378096.91623811,-87.3384046550766,32.2453492977851
49,1,231,-87.33840466,-87.4629163742:-87.2138929367,32.49298183,32.3691655637:32.6167980949,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1196,Perry,Alabama,01,105,01105,10241,14.10000000,10591,14.60000000,3204,7276,17,30,5,114,16,43,4980,5611,674,706,708,1048,812,1111,1101,1391,1271,963,575,231,37.20000000,34.70000000,39.10000000,3947,2.50000000,576,582,518,887,75,724,2663,3.10000000,4737,790,2742,1205,389.00000000,404.00000000,39485.00000000,76178.00000000,724.03000000,2.14803296,2651986137.75781250,262342.27873884,-87.3384046550766,32.4929818292688
50,1,232,-87.33840466,-87.4629163742:-87.2138929367,32.74061436,32.6167980949:32.8644306261,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1196,Perry,Alabama,01,105,01105,10241,14.10000000,10591,14.60000000,3204,7276,17,30,5,114,16,43,4980,5611,674,706,708,1048,812,1111,1101,1391,1271,963,575,231,37.20000000,34.70000000,39.10000000,3947,2.50000000,576,582,518,887,75,724,2663,3.10000000,4737,790,2742,1205,389.00000000,404.00000000,39485.00000000,76178.00000000,724.03000000,2.14803296,2651986137.75781250,262342.27873884,-87.3384046550766,32.7406143602211
51,1,233,-87.33840466,-87.4629163742:-87.2138929367,32.98824689,32.8644306261:33.1120631573,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1193,Bibb,Alabama,01,007,01007,22932,36.60000000,22915,36.60000000,17381,5047,64,22,13,406,185,203,12301,10614,1378,1405,1440,1543,1491,3249,3382,3386,2735,1723,904,279,37.70000000,36.50000000,39.40000000,7953,2.60000000,898,1053,1789,2383,215,748,5748,3.09000000,8981,1028,6011,1942,189.00000000,298.00000000,12608.00000000,0.00000000,626.18000000,1.89511625,2312034618.85156250,228867.32103350,-87.3384046550766,32.9882468914694
52,1,268,-87.08938122,-87.2138929367:-86.9648694992,30.51192158,30.3881053143:30.6357378455,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,399,Santa Rosa,Florida,12,113,12113,171747,167.60000000,151372,147.70000000,132920,8205,1306,2759,217,6507,1463,4502,76422,74950,9197,9770,10620,10550,8875,18591,20893,24835,18581,12043,5801,1616,39.10000000,37.90000000,40.30000000,56910,2.59000000,5819,6329,13849,18614,1648,4294,41553,2.99000000,64760,7850,43453,13457,666.00000000,147.00000000,69610.00000000,94250.00000000,1024.96000000,4.76320605,3604571196.75781250,566897.17005105,-87.0893812180984,30.5119215798839
53,1,269,-87.08938122,-87.2138929367:-86.9648694992,30.75955411,30.6357378455:30.8833703766,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,399,Santa Rosa,Florida,12,113,12113,171747,167.60000000,151372,147.70000000,132920,8205,1306,2759,217,6507,1463,4502,76422,74950,9197,9770,10620,10550,8875,18591,20893,24835,18581,12043,5801,1616,39.10000000,37.90000000,40.30000000,56910,2.59000000,5819,6329,13849,18614,1648,4294,41553,2.99000000,64760,7850,43453,13457,666.00000000,147.00000000,69610.00000000,94250.00000000,1024.96000000,4.76320605,3604571196.75781250,566897.17005105,-87.0893812180984,30.7595541113741
54,1,270,-87.08938122,-87.2138929367:-86.9648694992,31.00718664,30.8833703766:31.1310029078,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1173,Escambia,Alabama,01,053,01053,38596,40.50000000,38319,40.20000000,23784,12220,1288,92,12,718,343,580,19766,18553,2385,2379,2391,2553,2227,5019,5239,5586,4728,3384,1814,614,39.10000000,38.00000000,40.50000000,14157,2.48000000,1693,2234,2662,3870,385,1653,9705,3.01000000,16486,2329,10285,3872,454.00000000,236.00000000,47671.00000000,89991.00000000,953.13000000,2.50296913,3379420496.44921875,289922.04096479,-87.0893812180984,31.0071866425716
55,1,271,-87.08938122,-87.2138929367:-86.9648694992,31.25481917,31.1310029078:31.378635439,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1173,Escambia,Alabama,01,053,01053,38596,40.50000000,38319,40.20000000,23784,12220,1288,92,12,718,343,580,19766,18553,2385,2379,2391,2553,2227,5019,5239,5586,4728,3384,1814,614,39.10000000,38.00000000,40.50000000,14157,2.48000000,1693,2234,2662,3870,385,1653,9705,3.01000000,16486,2329,10285,3872,454.00000000,236.00000000,47671.00000000,89991.00000000,953.13000000,2.50296913,3379420496.44921875,289922.04096479,-87.0893812180984,31.2548191735581
56,1,272,-87.08938122,-87.2138929367:-86.9648694992,31.50245170,31.378635439:31.6262679702,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1172,Conecuh,Alabama,01,035,01035,12742,14.90000000,13228,15.50000000,6788,6149,44,17,1,161,97,132,6412,6816,776,790,879,976,640,1331,1499,2010,1965,1343,768,251,43.20000000,41.90000000,44.30000000,5625,2.34000000,857,881,826,1527,132,722,3717,2.92000000,7093,1468,4238,1387,346.00000000,271.00000000,20081.00000000,47438.00000000,852.71000000,2.59646248,3042682102.37109375,309248.87311103,-87.0893812180984,31.502451704519
57,1,273,-87.08938122,-87.2138929367:-86.9648694992,31.75008424,31.6262679702:31.8739005014,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1174,Monroe,Alabama,01,099,01099,22089,21.40000000,23068,22.30000000,12718,9614,260,67,9,220,66,334,11109,11959,1382,1532,1782,1821,1172,2418,2873,3391,3079,1984,1186,448,40.10000000,38.20000000,41.50000000,9214,2.48000000,1182,1341,1805,2524,231,1131,6410,3.01000000,11333,2119,7077,2137,480.00000000,293.00000000,53898.00000000,92662.00000000,1034.35000000,2.83678452,3701903441.26562500,338064.87357437,-87.0893812180984,31.7500842356894
58,1,274,-87.08938122,-87.2138929367:-86.9648694992,31.99771677,31.8739005014:32.1215330325,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1176,Wilcox,Alabama,01,131,01131,11298,12.50000000,11670,12.90000000,3126,8465,14,4,1,72,9,51,5518,6152,712,870,970,936,607,1239,1350,1664,1570,971,552,229,38.80000000,36.20000000,41.00000000,4484,2.58000000,607,666,672,956,133,819,3110,3.17000000,5649,1165,3583,901,316.00000000,379.00000000,22316.00000000,0.00000000,907.45000000,2.68111753,3276969358.60937500,317936.56011751,-87.0893812180984,31.997716767269
59,1,275,-87.08938122,-87.2138929367:-86.9648694992,32.24534930,32.1215330325:32.3691655637,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1175,Dallas,Alabama,01,047,01047,41394,41.70000000,43820,44.10000000,12769,30423,85,149,11,309,84,299,20244,23576,3197,3097,3271,3343,2705,4989,5021,6514,5518,3530,1922,713,37.60000000,35.80000000,39.00000000,17064,2.52000000,2283,2831,2412,3555,393,3187,11440,3.14000000,20208,3144,10653,6411,506.00000000,504.00000000,76806.00000000,138800.00000000,993.72000000,3.13644340,3614845469.87109375,378096.91623811,-87.0893812180984,32.2453492977851
60,1,276,-87.08938122,-87.2138929367:-86.9648694992,32.49298183,32.3691655637:32.6167980949,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1175,Dallas,Alabama,01,047,01047,41394,41.70000000,43820,44.10000000,12769,30423,85,149,11,309,84,299,20244,23576,3197,3097,3271,3343,2705,4989,5021,6514,5518,3530,1922,713,37.60000000,35.80000000,39.00000000,17064,2.52000000,2283,2831,2412,3555,393,3187,11440,3.14000000,20208,3144,10653,6411,506.00000000,504.00000000,76806.00000000,138800.00000000,993.72000000,3.13644340,3614845469.87109375,378096.91623811,-87.0893812180984,32.4929818292688
61,1,277,-87.08938122,-87.2138929367:-86.9648694992,32.74061436,32.6167980949:32.8644306261,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1196,Perry,Alabama,01,105,01105,10241,14.10000000,10591,14.60000000,3204,7276,17,30,5,114,16,43,4980,5611,674,706,708,1048,812,1111,1101,1391,1271,963,575,231,37.20000000,34.70000000,39.10000000,3947,2.50000000,576,582,518,887,75,724,2663,3.10000000,4737,790,2742,1205,389.00000000,404.00000000,39485.00000000,76178.00000000,724.03000000,2.14803296,2651986137.75781250,262342.27873884,-87.0893812180984,32.7406143602211
62,1,278,-87.08938122,-87.2138929367:-86.9648694992,32.98824689,32.8644306261:33.1120631573,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1193,Bibb,Alabama,01,007,01007,22932,36.60000000,22915,36.60000000,17381,5047,64,22,13,406,185,203,12301,10614,1378,1405,1440,1543,1491,3249,3382,3386,2735,1723,904,279,37.70000000,36.50000000,39.40000000,7953,2.60000000,898,1053,1789,2383,215,748,5748,3.09000000,8981,1028,6011,1942,189.00000000,298.00000000,12608.00000000,0.00000000,626.18000000,1.89511625,2312034618.85156250,228867.32103350,-87.0893812180984,32.9882468914694
63,1,304,-83.60305309,-83.7275648117:-83.4785413742,31.99771677,31.8739005014:32.1215330325,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2447,Wilcox,Georgia,13,315,13315,9288,24.30000000,9255,24.20000000,5706,3252,16,42,1,338,149,89,5436,3819,481,471,512,510,652,1407,1357,1380,1164,705,432,184,39.60000000,38.20000000,42.30000000,2891,2.50000000,320,430,536,885,94,300,2027,3.00000000,3510,619,2192,699,365.00000000,316.00000000,75190.00000000,287514.00000000,382.20000000,1.67904450,1379709002.11328125,199916.39892809,-83.6030530932176,31.997716767269
64,1,305,-83.60305309,-83.7275648117:-83.4785413742,32.24534930,32.1215330325:32.3691655637,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2446,Pulaski,Georgia,13,235,13235,11659,46.40000000,12010,47.80000000,7679,3824,40,105,5,465,234,123,5191,6819,707,734,718,704,625,1510,1652,1857,1621,1151,567,164,41.20000000,40.60000000,41.60000000,4475,2.40000000,578,731,743,1284,106,507,3010,2.96000000,5151,676,3222,1253,176.00000000,355.00000000,43712.00000000,433117.00000000,251.17000000,1.20414777,911791673.29492188,145342.80700833,-83.6030530932176,32.2453492977851
65,1,306,-83.60305309,-83.7275648117:-83.4785413742,32.49298183,32.3691655637:32.6167980949,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2445,Houston,Georgia,13,153,13153,151755,399.10000000,139900,367.90000000,88626,39998,475,3403,185,8515,3360,3853,68066,71834,10211,10345,10279,10563,9426,19992,18918,21205,14390,8463,4706,1402,34.50000000,33.10000000,35.80000000,53051,2.61000000,5995,6749,12582,14109,1567,6112,37874,3.09000000,58325,5274,35364,17687,226.00000000,210.00000000,23113.00000000,99670.00000000,380.25000000,1.99658346,1387290236.20703125,243545.33232005,-83.6030530932176,32.4929818292688
66,1,307,-83.60305309,-83.7275648117:-83.4785413742,32.74061436,32.6167980949:32.8644306261,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2473,Bibb,Georgia,13,021,13021,155460,608.90000000,155547,609.20000000,67199,81116,332,2531,120,4389,2014,2235,73286,82261,11465,10931,10833,11777,11537,20188,19047,21631,18449,10462,6602,2625,35.50000000,33.90000000,37.10000000,60295,2.48000000,7502,10742,9553,13060,1485,9086,38714,3.10000000,69662,9367,33537,26758,113.00000000,130.00000000,6155.00000000,100769.00000000,255.33000000,1.75237016,938715133.76953125,210652.46922262,-83.6030530932176,32.7406143602211
67,1,308,-83.60305309,-83.7275648117:-83.4785413742,32.98824689,32.8644306261:33.1120631573,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2477,Jones,Georgia,13,169,13169,28632,72.40000000,28669,72.50000000,20989,7008,63,187,3,315,103,316,13870,14799,1890,2027,2197,2103,1475,3250,4010,4497,3634,2201,1020,365,38.60000000,37.70000000,39.30000000,10586,2.68000000,1026,1242,2749,3148,318,992,7973,3.10000000,11688,1102,8530,2056,175.00000000,132.00000000,6272.00000000,59269.00000000,395.55000000,1.36082299,1461347782.12500000,163494.66473288,-83.6030530932176,32.9882468914694
68,1,339,-83.35402966,-83.4785413742:-83.2295179367,29.52139146,29.3975751896:29.6452077207,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2329,Dixie,Florida,12,029,12029,16299,22.90000000,16422,23.00000000,14584,1386,69,48,2,512,87,246,8842,7580,865,885,859,880,872,1852,1914,2574,2551,1997,923,250,45.30000000,44.20000000,46.70000000,6316,2.37000000,935,839,1023,2035,195,452,4144,2.88000000,9319,3003,5193,1123,204.00000000,222.00000000,10604.00000000,93684.00000000,713.08000000,5.30698355,2451881431.76171875,629160.26777294,-83.3540296553411,29.5213914549563
69,1,340,-83.35402966,-83.4785413742:-83.2295179367,29.76902399,29.6452077207:29.8928402519,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2328,Taylor,Florida,12,123,12123,22641,21.60000000,22570,21.50000000,16964,4669,180,153,6,777,205,393,12554,10016,1289,1193,1198,1256,1458,3013,3045,3472,3118,2152,1095,281,41.20000000,39.60000000,43.80000000,7920,2.44000000,972,1160,1330,2459,269,743,5389,2.93000000,11004,3084,6059,1861,181.00000000,207.00000000,2270.00000000,32160.00000000,1048.68000000,4.32986716,3637198521.32031250,518686.65395378,-83.3540296553411,29.7690239862139
70,1,341,-83.35402966,-83.4785413742:-83.2295179367,30.01665652,29.8928402519:30.1404727831,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2332,Lafayette,Florida,12,067,12067,8476,15.50000000,8870,16.20000000,6868,1411,38,13,2,1076,418,120,5481,3389,487,541,466,541,813,1424,1363,1225,926,641,331,112,36.10000000,34.90000000,38.70000000,2580,2.63000000,321,303,630,769,84,197,1818,3.10000000,3328,748,1955,625,221.00000000,413.00000000,22340.00000000,396215.00000000,547.76000000,1.90217872,1897463609.41992188,227378.30570495,-83.3540296553411,30.0166565178778
